things	O	thing	NNS
new	O	new	JJ
.	O	.	.
Antoine	O	Antoine	NNP
De	O	De	NNP
Saint-Exupery	O	Saint-Exupery	NNP
''"	O	''"	''

Truly	O	truly	RB
?	O	?	.
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
YAY	O	YAY	UH
JENNIFER	O	JENNIFER	NNP
GREY	O	GREY	NNP
WON	O	win	VBD
#FakeHashtag	O	#fakehashtag	HT
!	O	!	.
(	O	(	(
3	O	3	CD

"	O	"	''
Try	O	try	VB
http://FakeURL	O	http://fakeurl	URL
to	O	to	TO
find	O	find	VB
non-followers	O	non-followers	NNS
,	O	,	,
simplest	O	simplest	JJS
unfollow	O	unfollow	VBP
tool	O	tool	NN
ever	O	ever	RB
!	O	!	.
"	O	"	''

Trying	O	try	VBG
to	O	to	TO
figure	O	figure	VB
out	O	out	RP
if	O	if	IN
@FakeUsername	O	@fakeusername	USR
is	O	be	VBZ
talking	O	talk	VBG
about	O	about	IN
Boots	O	Boots	NNP
from	O	from	IN
Dora	O	Dora	NNP
on	O	on	IN
his	O	he	PRP$
BBM	O	bbm	NNP
LOL	O	LOL	UH

trying	O	try	VBG
to	O	to	TO
get	O	get	VB
drama	O	drama	NN
i	O	i	PRP
was	O	be	VBD
drug	O	drug	NN
into	O	into	IN
worked	O	work	VBN
out	O	out	RP
!!!	O	!!!	.
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT

tune	O	tune	NN
by	O	by	IN
Brandon	O	Brandon	NNP
Flowers	O	Flowers	NNP
now	O	now	RB
on	O	on	IN
@FakeUsername	O	@fakeusername	USR

TUNE	O	tune	NN
IN	O	in	IN
TO	O	to	TO
THE	O	the	DT
MIXXING	O	mixx	NNP
LAB	O	lab	NNP
on	O	on	IN
DMR	O	DMR	NNP
LIVE	O	live	NNP
!!!	O	!!!	.
(	O	(	(
Broadcasting	O	Broadcasting	NNP
live	O	live	VBP
at	O	at	IN
http://FakeURL	O	http://fakeurl	URL
)	O	)	)

"	O	"	''
Tune	O	tune	NNP
into	O	into	IN
96.3	O	96.3	CD
FM	O	fm	NNP
for	O	for	IN
Bison	O	Bison	NNP
basketball	O	basketball	NN
.	O	.	.
Women	O	woman	NNS
in	O	in	IN
15	O	15	CD
minutes	O	minute	NNS
,	O	,	,
men	O	man	NNS
following	O	follow	VBG
right	O	right	RB
after	O	after	IN
.	O	.	.
Little	O	little	JJ
Brad	O	Brad	NNP
and	O	and	CC
Ryan	O	Ryan	NNP
Nelson	O	Nelson	NNP
with	O	with	IN
the	O	the	DT
color	O	color	NN
"	O	"	''

"	O	"	''
Turtle	O	Turtle	NNP
Dove	O	dove	NN
,	O	,	,
Mr.	O	Mr.	NNP
Beef	O	beef	NN
,	O	,	,
and	O	and	CC
Rabbit	O	rabbit	NNP
Ears	O	ear	NNS
lol	O	lol	UH
"	O	"	''

"	O	"	''
Tut	O	tut	UH
,	O	,	,
tut	O	tut	UH
Gordon	O	Gordon	NNP
.	O	.	.
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
http://FakeURL	O	http://fakeurl	URL
naughty	O	naughty	JJ
Gordon	O	Gordon	NNP
Ramsay	O	Ramsay	NNP
letting	O	let	VBG
women	O	woman	NNS
down	O	down	RP
like	O	like	IN
this	O	this	DT
.	O	.	.
#FakeHashtag	O	#fakehashtag	HT
"	O	"	''

"	O	"	''
TV	O	tv	NN
tip	O	tip	NN
-	O	-	:
if	O	if	IN
you	O	you	PRP
can	O	can	MD
watch	O	watch	VB
...	O	...	:
:	O	:	:
RBB	O	RBB	NNP
TV	O	TV	NNP
(	O	(	(
SFB	O	SFB	NNP
)	O	)	)
,	O	,	,
which	O	which	WDT
is	O	be	VBZ
Berlin	O	Berlin	NNP
3	O	3	CD
Public	O	Public	NNP
TV	O	tv	NN
:	O	:	:
The	O	the	DT
berlin	O	berlin	NNP
Philharmonic	O	Philharmonic	NNP
ORchestra	O	ORchestra	NNP
and	O	and	CC
the	O	the	DT
Nazis	O	Nazis	NNPS
...	O	...	:
"	O	"	''

"	O	"	''
Twas	O	twa	NNP
the	O	the	DT
night	O	night	NN
before	O	before	IN
Christmas	O	Christmas	NNP
,	O	,	,
and	O	and	CC
I	O	I	PRP
was	O	be	VBD
eating	O	eat	VBG
a	O	a	DT
lamb	O	lamb	NN
chop	O	chop	NN
...	O	...	:
"	O	"	''

Tweet	O	tweet	VB
me	O	I	PRP
nice	O	nice	JJ
&	O	&	CC
I'll	O	I'll	MB
follow	O	follow	VB
you	O	you	PRP
forever	O	forever	RB
x	O	x	UH

Tweet	O	tweet	VB
me	O	I	PRP
right	O	right	RB
and	O	and	CC
I'll	O	i'll	MB
be	O	be	VB
yours	O	yours	PRP
forever	O	forever	RB
!	O	!	.
x	O	x	UH

Tweet	O	tweet	VB
me	O	I	PRP
right	O	right	RB
and	O	and	CC
I'll	O	i'll	MB
be	O	be	VB
yours	O	yours	PRP
forever	O	forever	RB
!	O	!	.
x	O	x	UH

``Twitters	O	``twitters	NNS
''	O	''	''
``Rushmore	O	``Rushmore	NNP
Casino	O	Casino	NNP
''''	O	''''	VBD
$	O	$	$
888	O	888	CD
bonus	O	bonus	NN
by	O	by	IN
clicking	O	click	VBG
this	O	this	DT
link	O	link	NN
only	O	only	RB
http://FakeURL	O	http://fakeurl	URL
''	O	''	''

Twitvid	O	twitvid	NNP
shun	O	shun	VBP
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Mann	O	Mann	UH
..	O	..	:
@FakeUsername	O	@FakeUsername	USR
@FakeUsername	O	@FakeUsername	USR
@FakeUsername	O	@FakeUsername	USR
&	O	&	CC
Kathy	O	Kathy	NNP
Ann	O	Ann	NNP
...	O	...	:
o_O	O	o_O	UH
a	O	a	DT
sight	O	sight	NN
to	O	to	TO
see	O	see	VB
in	O	in	IN
the	O	the	DT
cafe	O	cafe	NN
...	O	...	:
Lolol	O	Lolol	UH

Two	O	two	CD
Harrison	O	Harrison	NNP
Ford	O	Ford	NNP
films	O	film	NNS
in	O	in	IN
a	O	a	DT
row	O	row	NN
-	O	-	:
Morning	O	morning	NN
Glory	O	glory	NN
at	O	at	IN
cinema	O	cinema	NN
and	O	and	CC
rewatch	O	rewatch	VB
of	O	of	IN
latest	O	latest	JJS
Indy	O	Indy	NNP
on	O	on	IN
Bluray	O	Bluray	NNP
-	O	-	:
loved'em	O	loved'em	NN
both	O	both	DT
!!	O	!!	.

U	O	U	PRP
need	O	need	VBP
2	O	2	TO
be	O	be	VB
gettin	O	gettin	VBG
dress	O	dress	NN
cum	O	cum	VB
2	O	2	TO
my	O	my	PRP$
job	O	job	NN
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Wats	O	wat	NNP
the	O	the	DT
move	O	move	NN
4	O	4	CD
today	O	today	NN
@FakeUsername	O	@fakeusername	USR
I'm	O	i'm	VBP
gettin	O	gettin	VBG
sleepy	O	sleepy	JJ

U	O	U	PRP
need	O	need	VBP
to	O	to	TO
study	O	study	VB
an	O	a	DT
stop	O	stop	NN
sayin	O	sayin	VBG
crazy	O	crazy	JJ
things	O	thing	NNS
...	O	...	:
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
believe	O	believe	VBP
you	O	you	PRP
have	O	have	VBP
moved	O	move	VBN
on	O	on	IN
!	O	!	.

U	O	U	PRP
play	O	play	VBP
tha	O	tha	DT
lotto	O	lotto	NN
?!?!?	O	?!?!?	.
Lol	O	Lol	UH
.	O	.	.
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Pick	O	pick	VB
6	O	6	CD
yessssssr	O	yessssssr	UH

U	O	U	PRP
-	O	-	:
umbrella	O	umbrella	NN
<--	O	<--	PRP
the	O	the	DT
song	O	song	NN
by	O	by	IN
Rihanna	O	Rihanna	NNP
.	O	.	.
yay	O	yay	UH
or	O	or	CC
nay	O	nay	NN
??	O	??	.
gay	O	gay	JJ
http://FakeURL	O	http://fakeurl	URL

Ughhhh	O	Ughhhh	UH
that	O	that	DT
damn	O	damn	JJ
Pierre	O	Pierre	NNP
Thomas	O	Thomas	NNP

uh	O	uh	UH
oh	O	oh	UH
what	O	what	WP
eeeeee	O	eeeeee	VBP
.?	O	.?	.
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
I	O	I	PRP
love	O	love	VBP
the	O	the	DT
way	O	way	NN
our	O	we	PRP$
lips	O	lip	NNS
used	O	use	VBN
to	O	to	TO
meet	O	meet	VB
:)	O	:)	UH

Umm	O	Umm	NNP
Ron	O	Ron	NNP
Isleys	O	Isleys	NNP
wife	O	wife	NN
looks	O	look	VBZ
like	O	like	IN
shes	O	she	PRP
my	O	my	PRP$
age	O	age	NN

"	O	"	''
Ummm	O	Ummm	UH
dont	O	dont	VBP
make	O	make	VB
me	O	I	PRP
put	O	put	VBP
ur	O	ur	PRP$
face	O	face	NN
in	O	in	IN
a	O	a	DT
thigh	O	thigh	NN
lock	O	lock	NN
!	O	!	.
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
Don't	O	don't	MD
See	O	see	VB
Not1Sexy	O	not1sexy	NNP
MILF	O	milf	NNP
On	O	on	IN
My	O	my	PRP$
Timeline	O	Timeline	NN
YET	O	YET	RB
Today	O	Today	NN
,	O	,	,
Hell	O	Hell	NN
Goings	O	Goings	NNS
On	O	on	IN
Today	O	today	NN
?	O	?	.
"	O	"	''

`Undercovers	O	`undercovers	NNS
'	O	'	POS
Hits	O	hit	NNP
New	O	New	NNP
Series	O	Series	NNP
Low	O	Low	JJ
in	O	in	IN
Demo	O	Demo	NNP
http://FakeURL	O	http://FakeURL	URL

"	O	"	''
Understanding	O	understand	VBG
the	O	the	DT
Universe	O	universe	NN
,	O	,	,
the	O	the	DT
Paranormal	O	Paranormal	NNP
,	O	,	,
and	O	and	CC
Our	O	we	PRP$
Human	O	human	NNP
Role	O	role	NN
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

Unique	O	unique	JJ
Christmas	O	Christmas	NNP
gift	O	gift	NN
ideas	O	idea	NNS
:	O	:	:
We've	O	we've	VBP
searched	O	search	VBD
high	O	high	JJ
and	O	and	CC
low	O	low	JJ
to	O	to	TO
find	O	find	VB
you	O	you	PRP
the	O	the	DT
most	O	most	RBS
stylish	O	stylish	JJ
and	O	and	CC
unusual	O	unusual	JJ
Christmas	O	Christmas	NNP
gift	O	gift	NN
...	O	...	:
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
Update	O	Update	NN
:	O	:	:
Subcision	O	subcision	NNP
of	O	of	IN
acne	O	acne	NN
scars	O	scar	NNS
,	O	,	,
Philippines	O	Philippines	NNP
and	O	and	CC
Asia	O	Asia	NNP
.	O	.	.
wmv	O	wmv	NNP
-	O	-	:
VIDEO	O	video	NN
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

"	O	"	''
updated	O	update	VBN
-	O	-	:
THWI	O	thwi	NNP
,	O	,	,
GMT	O	GMT	NNP
,	O	,	,
CLB	O	CLB	NNP
,	O	,	,
AMN	O	AMN	NNP
-	O	-	:
Weekend	O	Weekend	NNP
Stock	O	Stock	NNP
Report	O	Report	NNP
!	O	!	.
from	O	from	IN
CRWEPicks.com	O	CRWEPicks.com	URL
.	O	.	.
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

US	O	US	NNP
#FakeHashtag	O	#FakeHashtag	HT
thank	O	thank	VB
Franz	O	Franz	NNP
Gayl	O	Gayl	NNP
for	O	for	IN
saving	O	save	VBG
thousands	O	thousand	NNS
of	O	of	IN
lives	O	life	NNS
:	O	:	:
Security	O	security	NN
clearance	O	clearance	NN
canceled	O	cancel	VBD
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR

"	O	"	''
V	O	v	NNP
for	O	for	IN
Vendetta	O	vendetta	NNP
on	O	on	IN
Watch	O	Watch	VB
.	O	.	.
:)	O	:)	UH
yep	O	yep	UH
,	O	,	,
that's	O	that's	DT
good	O	good	JJ
with	O	with	IN
me	O	I	PRP
!	O	!	.
"	O	"	''

V	O	v	NNP
nt	O	nt	RB
read	O	read	VB
it	O	it	PRP
o	O	o	IN
but	O	but	CC
its	O	its	PRP$
just	O	just	RB
plain	O	plain	JJ
stupid	O	stupid	JJ
:)	O	:)	UH
findin	O	findin	VBP
her	O	she	PRP
religion	O	religion	NN
?	O	?	.
dts	O	dt	NNS
crazy	O	crazy	JJ
.	O	.	.
will	O	will	MD
check	O	check	VB
it	O	it	PRP
up	O	up	RP
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
@FakeUsername	O	@FakeUsername	USR
You	O	you	PRP
read	O	read	VBP
it	O	it	PRP
?!	O	?!	.
That's	O	that'	UH

V12	O	v12	NNP
Vantage	O	Vantage	NNP
meets	O	meet	VBZ
Gulf	O	Gulf	NNP
LMP1	O	lmp1	NNP
race	O	race	NN
car	O	car	NN
:	O	:	:
The	O	the	DT
Aston	O	Aston	NNP
Martin	O	Martin	NNP
V12	O	V12	NNP
engine	O	engine	NN
sits	O	sit	VBZ
not	O	not	RB
just	O	just	RB
at	O	at	IN
the	O	the	DT
heart	O	heart	NN
?	O	?	.
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
Vaccines	O	vaccine	NNS
do	O	do	VBP
NOT	O	not	RB
cause	O	cause	IN
autism	O	autism	NN
.	O	.	.
http://FakeURL	O	http://fakeurl	URL
Not	O	not	RB
vaccinating	O	vaccinate	VBG
your	O	you	PRP$
child	O	child	NN
CAN	O	CAN	MD
cause	O	cause	VB
death	O	death	NN
.	O	.	.
Please	O	please	VB
vaccinate	O	vaccinate	VB
,	O	,	,
use	O	use	VB
logic	O	logic	NN
,	O	,	,
not	O	not	RB
fear	O	fear	NN
.	O	.	.
"	O	"	''

Venue	O	venue	NN
of	O	of	IN
the	O	the	DT
most	O	most	RBS
prominent	O	prominent	JJ
events	O	event	NNS
>	O	>	SYM
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
Versiones	O	Versiones	NNP
indican	O	indican	NNP
que	O	que	FW
la	O	la	FW
Tuta	O	Tuta	NNP
fue	O	fue	NN
detenida	O	detenida	NN
en	O	en	IN
MichoacâˆšÂ°n	O	MichoacâˆšÂ°n	NNP
,	O	,	,
por	O	por	NN
la	O	la	NNP
policia	O	policia	NNP
Federal	O	Federal	NNP
"	O	"	''

Very	O	very	RB
surprising	O	surprising	JJ
to	O	to	TO
hear	O	hear	VB
Elizabeth	O	Elizabeth	NNP
Edwards	O	Edwards	NNP
passed	O	pass	VBD
away	O	away	RB
today	O	today	NN
.	O	.	.
O	O	o	NNP
thought	O	think	VBD
she	O	she	PRP
was	O	be	VBD
winning	O	win	VBG
the	O	the	DT
breast	O	breast	NN
#FakeHashtag	O	#fakehashtag	HT
battle	O	battle	NN
.	O	.	.
R.I.P.	O	r.i.p.	NNP

"	O	"	''
Very	O	very	RB
true	O	true	JJ
,	O	,	,
but	O	but	CC
I	O	I	PRP
think	O	think	VBP
he's	O	he's	VBZ
been	O	be	VBN
too	O	too	RB
bipartisan	O	bipartisan	JJ
.	O	.	.
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
want	O	want	VBP
to	O	to	TO
see	O	see	VB
`Senator	O	`Senator	NNP
Obama	O	Obama	NNP
'	O	'	''
become	O	become	VB
`President	O	`president	JJ
@FakeUsername	O	@fakeusername	USR
He	O	he	PRP
had	O	have	VBD
fire	O	fire	NN
!	O	!	.
"	O	"	''

Via	O	Via	IN
@FakeUsername	O	@FakeUsername	USR
Jennifer	O	Jennifer	NNP
Love	O	Love	NNP
Hewitt	O	Hewitt	NNP
has	O	have	VBZ
been	O	be	VBN
nominated	O	nominate	VBN
for	O	for	IN
a	O	a	DT
Golden	O	Golden	NNP
Globe	O	Globe	NNP
for	O	for	IN
her	O	she	PRP$
tv	O	tv	NN
film	O	film	NN
`The	O	`The	NNP
Client	O	Client	NNP
List	O	list	NNP
'	O	'	''
CONGRATS	O	CONGRATS	UH
!	O	!	.

Via	O	Via	IN
@FakeUsername	O	@FakeUsername	USR
:	O	:	:
Chuck	O	Chuck	NNP
Berry's	O	Berry's	NNP
Collapse	O	Collapse	NNP
Reminds	O	remind	VBZ
Us	O	Us	PRP
How	O	how	WRB
Much	O	much	JJ
He	O	he	PRP
Matters	O	matter	VBZ
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
Via	O	Via	IN
@FakeUsername	O	@FakeUsername	USR
:	O	:	:
First	O	First	RB
Listen	O	listen	VB
:	O	:	:
Abigail	O	Abigail	NNP
Washburn	O	Washburn	NNP
,	O	,	,
`City	O	`City	NNP
Of	O	of	IN
Refuge	O	Refuge	NNP
'	O	'	''
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

Via	O	Via	IN
@FakeUsername	O	@FakeUsername	USR
:	O	:	:
David	O	David	NNP
Sedaris	O	Sedaris	NNP
Reads	O	read	VBZ
From	O	from	IN
`Santaland	O	`Santaland	NNP
Diaries	O	Diaries	NNS
'	O	'	POS
http://FakeURL	O	http://fakeurl	URL

via	O	via	IN
@FakeUsername	O	@FakeUsername	USR
-	O	-	:
Hillary	O	Hillary	NNP
Clinton	O	Clinton	NNP
Launches	O	Launches	VBZ
Intimidating	O	Intimidating	VBG
New	O	New	JJ
Fragrance	O	Fragrance	NN
Line	O	Line	NN
http://FakeURL	O	http://fakeurl	URL

via	O	via	IN
@FakeUsername	O	@FakeUsername	USR
-	O	-	:
Oprah	O	Oprah	NNP
Invites	O	invite	VB
Hundreds	O	hundred	NNS
Of	O	of	IN
Lucky	O	lucky	JJ
Fans	O	fan	NNS
To	O	to	TO
Be	O	be	VB
Buried	O	bury	VBN
With	O	with	IN
Her	O	she	PRP
In	O	in	IN
Massive	O	massive	JJ
Tomb	O	tomb	NN
http://FakeURL	O	http://fakeurl	URL

via	O	via	IN
@FakeUsername	O	@FakeUsername	USR
-	O	-	:
Yankees	O	Yankees	NNP
Re-Sign	O	Re-Sign	NNP
Popular	O	Popular	NNP
Mascot	O	Mascot	NNP
Derek	O	Derek	NNP
Jeter	O	Jeter	NNP
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
chatting	O	chat	VBG
with	O	with	IN
11	O	11	CD
other	O	other	JJ
people	O	people	NNS
at	O	at	IN
http://Fakeurl.(	O	http://fakeurl.(	URL
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
chatting	O	chat	VBG
with	O	with	IN
28	O	28	CD
other	O	other	JJ
people	O	people	NNS
at	O	at	IN
http://Fakeurl.(	O	http://fakeurl.(	URL
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
chatting	O	chat	VBG
with	O	with	IN
44	O	44	CD
other	O	other	JJ
people	O	people	NNS
at	O	at	IN
http://Fakeurl.(	O	http://fakeurl.(	URL
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
:	O	:	:
Adele	O	Adele	NNP
21	O	21	CD
Track	O	Track	NN
by	O	by	IN
Track	O	Track	NN
?	O	?	.
Rolling	O	Rolling	VBG
In	O	in	IN
The	O	the	DT
Deep	O	Deep	JJ
?	O	?	.
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
:	O	:	:
To	O	to	TO
view	O	view	NN
full	O	full	JJ
size	O	size	NN
click	O	click	NN
this	O	this	DT
link	O	link	NN
:	O	:	:
...	O	...	:
http://FakeURL	O	http://fakeurl	URL

Video	O	Video	NN
:	O	:	:
Travis	O	Travis	NNP
Porter	O	Porter	NNP
Turns	O	turn	VBZ
Down	O	down	RP
Diddy	O	Diddy	NNP
&	O	&	CC
Signs	O	sign	NNS
To	O	to	TO
Jive	O	jive	NNP
!	O	!	.
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR

Visualized	O	visualize	NNP
:	O	:	:
the	O	the	DT
state	O	state	NN
of	O	of	IN
the	O	the	DT
smartphone	O	smartphone	NN
wars	O	war	NNS
As	O	as	IN
AT&T's	O	at&t's	NNP
iPhone	O	iPhone	NNP
exclusivity	O	exclusivity	NN
reluctantly	O	reluctantly	RB
teeters	O	teeter	VBZ
on	O	on	IN
the	O	the	DT
brink	O	brink	NN
of	O	of	IN
ob	O	ob	NNP
http://FakeURL	O	http://fakeurl	URL

Viva	O	viva	FW
la	O	la	FW
Vida	O	Vida	NNP
-	O	-	:
Lady	O	lady	NNP
Gaga	O	Gaga	NNP
-	O	-	:
best	O	best	JJS
cover	O	cover	NN
ever	O	ever	RB
...	O	...	:
so	O	so	RB
far	O	far	RB
.	O	.	.
#FakeHashtag	O	#fakehashtag	HT

wait	O	wait	VB
...	O	...	:
Chris	O	Chris	NNP
Brown	O	Brown	NNP
and	O	and	CC
Raz	O	Raz	NNP
B	O	B	NNP
had	O	have	VBD
a	O	a	DT
twitter	O	twitter	NNP
beef	O	beef	NN
war	O	war	NN
?!?!?!...	O	?!?!?!...	.
no	O	no	DT
comment	O	comment	NN

Waitin	O	Waitin	VBG
on	O	on	IN
lunch	O	lunch	NN
at	O	at	IN
the	O	the	DT
ghetto-bowl-a-rama	O	ghetto-bowl-a-rama	NN
:)	O	:)	UH
http://FakeURL	O	http://fakeurl	URL

Waiting	O	wait	VBG
for	O	for	IN
foxy	O	foxy	NNP
shazam	O	shazam	NNP
to	O	to	TO
start	O	start	VB
things	O	thing	NNS
off	O	off	IN
here	O	here	RB
in	O	in	IN
columbus	O	columbus	NNP
!	O	!	.

Waiting	O	wait	VBG
is	O	be	VBZ
painful	O	painful	JJ
.	O	.	.
Forgetting	O	forget	VBG
is	O	be	VBZ
painful	O	painful	JJ
.	O	.	.
But	O	but	CC
not	O	not	RB
knowing	O	know	VBG
which	O	which	WDT
to	O	to	TO
do	O	do	VB
is	O	be	VBZ
the	O	the	DT
worse	O	worse	JJR
kind	O	kind	NN
of	O	of	IN
suffering	O	suffering	NN
.	O	.	.
~	O	~	:
Paulo	O	Paulo	NNP
Coelho	O	Coelho	NNP

Walter	O	Walter	NNP
Bishop	O	Bishop	NNP
is	O	be	VBZ
just	O	just	RB
the	O	the	DT
best	O	best	JJS
#FakeHashtag	O	#fakehashtag	HT
character	O	character	NN
@FakeUsername	O	@fakeusername	USR

Want	O	want	VB
Instant	O	instant	NNP
PayPal	O	PayPal	NNP
Commission	O	Commission	NNP
on	O	on	IN
1000's	O	1000'	CD
of	O	of	IN
products	O	product	NNS
?	O	?	.
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
Want	O	want	VB
more	O	more	JJR
FOLLOWERS	O	follower	NNS
,	O	,	,
then	O	then	RB
FOLLOW	O	follow	VB
us	O	we	PRP
,	O	,	,
We	O	we	PRP
automatically	O	automatically	RB
follow	O	follow	VBP
back	O	back	RB
!!!	O	!!!	.
Check	O	check	VB
out	O	out	RP
our	O	we	PRP$
web	O	web	NN
site	O	site	NN
at	O	at	IN
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

Want	O	want	VBP
more	O	more	JJR
followers	O	follower	NNS
?	O	?	.
Get	O	get	VB
a	O	a	DT
ever-flowing	O	ever-flowing	JJ
influx	O	influx	NN
of	O	of	IN
more	O	more	JJR
twitter	O	twitter	NNP
followers	O	follower	NNS
with	O	with	IN
the	O	the	DT
help	O	help	NN
of	O	of	IN
http://FakeURL	O	http://fakeurl	URL

Want	O	want	VBP
more	O	more	RBR
targeted	O	target	JJ
traffic	O	traffic	NN
?	O	?	.
Check	O	check	VB
this	O	this	DT
out	O	out	RP
.	O	.	.
www.onlinetrafficwizard.com	O	www.onlinetrafficwizard.com	URL

Want	O	want	VBP
want	O	want	VB
want	O	want	VB
one	O	one	CD
of	O	of	IN
these	O	these	DT
!	O	!	.
:	O	:	:
D	O	d	NNP
http://FakeURL	O	http://fakeurl	URL

Was	O	be	VBD
that	O	that	DT
Joe	O	Joe	NNP
Scarborough	O	Scarborough	NNP
on	O	on	IN
#FakeHashtag	O	#FakeHashtag	HT
?	O	?	.

Watch	O	watch	VB
#FakeHashtag	O	#FakeHashtag	HT
tonight	O	tonight	NN
@FakeUsername	O	@fakeusername	USR
at	O	at	IN
9:30	O	9:30	CD
!	O	!	.
my	O	my	PRP$
cuz	O	cuz	IN
Leroy	O	Leroy	NNP
Connor	O	Connor	NNP
is	O	be	VBZ
a	O	a	DT
production	O	production	NN
asst	O	asst	NN
.	O	.	.
for	O	for	IN
the	O	the	DT
show	O	show	NN
!	O	!	.

WATCH	O	watch	VB
Alan	O	Alan	NNP
Grayson	O	Grayson	NNP
:	O	:	:
5	O	5	CD
Things	O	thing	NNS
The	O	the	DT
Rich	O	rich	JJ
Can	O	can	MD
Do	O	do	VB
With	O	with	IN
Their	O	they	PRP$
Tax	O	tax	NN
Cuts	O	cut	NNS
http://FakeURL	O	http://fakeurl	URL

"	O	"	''
``Watch	O	``watch	VB
the	O	the	DT
new	O	new	JJ
`NextGenTactics	O	`nextgentactics	NNS
'	O	'	POS
Video:''	O	video:''	NNP
``The	O	``The	NNP
Agency	O	Agency	NNP
''	O	''	''
,	O	,	,
''	O	''	''
Black	O	black	NNP
Ops	O	op	NNP
Machinima	O	Machinima	NN
Teaser	O	Teaser	NNP
Trailer	O	Trailer	NNP
''''	O	''''	NNP
http://FakeURL	O	http://fakeurl	URL
''"	O	''"	''

``Watch	O	``watch	VB
the	O	the	DT
new	O	new	JJ
`Tobuscus	O	`tobuscus	NNP
'	O	'	POS
Video:''	O	Video:''	NNP
``Doing	O	``Doing	NNP
Drugs	O	Drugs	NNS
with	O	with	IN
Wheezywaiter	O	Wheezywaiter	NNP
''''	O	''''	.
http://FakeURL	O	http://fakeurl	URL
''	O	''	''

Watch	O	watch	VB
UFC	O	UFC	NNP
Fight	O	fight	VB
Night	O	Night	NNP
Live	O	Live	NNP
Online	O	Online	NNP
Streaming	O	Streaming	VBG
Fight	O	fight	NN
For	O	for	IN
The	O	the	DT
Troops	O	troops	NNS
2	O	2	CD
&	O	&	CC
UFC	O	UFC	NNP
Fight	O	fight	VB
Card	O	card	NNP
http://FakeURL	O	http://fakeurl	URL
-	O	-	:
33	O	33	CD

WATCH	O	watch	VB
:	O	:	:
Every	O	every	DT
Single	O	single	JJ
Arnold	O	Arnold	NNP
Schwarzenegger	O	Schwarzenegger	NNP
Scream	O	Scream	VB
Ever	O	ever	RB
http://FakeURL	O	http://fakeurl	URL

watched	O	watch	VBD
The	O	the	DT
Social	O	Social	NNP
Network	O	Network	NNP
today	O	today	NN
.	O	.	.
andrew	O	andrew	NNP
garfield	O	garfield	NNP
.	O	.	.
mmmmm	O	mmmmm	UH
.	O	.	.

``Watching	O	``watching	VBG
''	O	''	''
``Green	O	``Green	NNP
Zone	O	Zone	NNP
''''	O	''''	UH
.	O	.	.
Is	O	be	VBZ
Matt	O	Matt	NNP
Damon's	O	Damon's	NNP
character	O	character	NN
supposed	O	suppose	VBN
to	O	to	TO
be	O	be	VB
Sonic	O	sonic	NNP
the	O	the	DT
Hedgehog	O	Hedgehog	NNP
?	O	?	.
And	O	and	CC
is	O	be	VBZ
this	O	this	DT
Act	O	act	NNP
1	O	1	CD
or	O	or	CC
the	O	the	DT
whole	O	whole	JJ
stage	O	stage	NN
?	O	?	.
''	O	''	''

``Watching	O	``watching	VBG
''	O	''	''
``President	O	``president	NNP
''''	O	''''	NNP
on	O	on	IN
HBO	O	HBO	NNP
about	O	about	IN
JFK	O	JFK	NNP
.	O	.	.
Very	O	very	RB
interesting!''	O	interesting!''	JJ

Watching	O	watch	VBG
